ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0685034,20,F,$2620.0,0,BLUE,3,9th,29secs,10:14:38.787PM,10:35:18.991AM,-9.82,2750,2750275027502750275027502750275027502750
0685035,82,M,$7954.0,37,None,2,7th,23secs,2:50:31.726AM,8:36:2.837AM,-7.16,3250,3250325032503250325032503250325032503250
0685036,56,M,$5712.0,61,green,6,1st,25secs,12:35:51.925PM,12:10:49.847PM,-0.55,2000,20002000200020002000
0685037,39,M,$7449.0,67,gReeN,7,4th,22secs,10:22:36.174PM,9:2:32.75AM,-11.75,3250,
0685038,59,Female,$17641.0,53,green,1,6th,28secs,7:32:38.574PM,8:49:39.910AM,1.13,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0685039,45,f,$9044.999999999998,54,red,6,4th,26secs,11:22:57.285PM,11:0:27.786AM,-8.81,2750,2750275027502750275027502750275027502750
0685040,37,female,$10027.0,28,None,6,9th,26secs,9:33:7.523PM,11:25:31.761AM,10.88,3500,
0685041,55,female,$6490.0,62,green,6,5th,28secs,3:20:31.453AM,6:13:7.467AM,-8.13,2750,27502750275027502750
0685042,86,F,$16082.000000000002,43,green,8,4th,22secs,9:22:9.340PM,11:49:26.670AM,-3.56,3250,32503250325032503250
0685043,17,Male,0,37,BLUE,2,8th,22secs,8:4:8.741PM,9:3:41.855AM,9.92,2000,20002000200020002000
0685044,54,Male,$9180.0,22,blue,8,9th,27secs,8:16:59.14PM,10:17:17.666AM,-0.14,1750,
0685045,50,f,$9650.0,74,red,8,8th,26secs,7:42:41.442PM,6:0:48.630AM,12.08,2500,2500250025002500250025002500250025002500
0685046,7,Female,$1204.0,57,None,0,4th,25secs,1:42:30.288AM,5:9:20.287AM,8.41,2500,250025002500250025002500250025002500250025002500250025002500
0685047,49,Male,$2205.0,50,BLUE,0,5th,25secs,12:20:20.278PM,11:22:1.882AM,6.33,3000,30003000300030003000
0685048,80,Female,$3600.0,22,reD,0,6th,25secs,2:59:15.842AM,8:43:23.798AM,-12.16,3250,32503250325032503250
0685049,86,male,$10922.0,79,red,9,9th,26secs,1:15:23.934AM,10:4:11.907AM,-10.62,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0685050,9,male,$1692.0,34,yellow,2,1st,20secs,1:10:28.104AM,9:6:1.976AM,2.08,2750,
0685051,34,f,$3977.9999999999995,25,BLUE,2,5th,28secs,7:52:30.984PM,8:35:10.814AM,-3.19,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0685052,66,X,$14124.0,14,None,9,7th,22secs,8:35:11.438PM,11:35:40.526AM,-5.35,3750,375037503750375037503750375037503750375037503750375037503750
0685053,14,M,$3863.9999999999995,27,green,2,7th,27secs,8:21:52.794PM,10:11:44.411AM,5.58,2500,2500250025002500250025002500250025002500
0685054,77,female,$21791.0,36,gReeN,8,6th,21secs,8:57:30.20PM,6:0:55.12AM,4.49,0,
0685055,73,Female,$17009.0,33,blue,0,9th,24secs,7:53:59.644PM,8:27:35.395AM,-8.29,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0685056,54,f,$8640.0,31,red,8,2nd,22secs,11:8:31.753PM,8:56:54.768AM,8.18,3000,
0685057,50,M,$14650.0,35,yellow,4,8th,28secs,10:0:38.305PM,7:44:6.376AM,-7.55,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0685058,83,F,$23738.0,15,red,0,9th,21secs,9:40:25.379PM,12:36:14.684PM,10.81,3250,
0685059,87,Male,$23490.0,70,None,9,3rd,30secs,8:32:15.844PM,9:36:9.754AM,-0.32,3500,350035003500350035003500350035003500350035003500350035003500
0685060,54,female,$6642.0,18,blue,8,1st,20secs,11:44:48.673PM,10:34:54.273AM,-0.25,2500,250025002500250025002500250025002500250025002500250025002500
0685061,59,F,$1416.0,53,yellow,9,3rd,26secs,12:8:15.346PM,12:29:55.29PM,1.43,1500,1500150015001500150015001500150015001500
0685062,68,F,$4692.0,20,BLUE,1,3rd,29secs,4:17:56.486AM,6:54:50.272AM,8.94,2500,2500250025002500250025002500250025002500
0685063,0,M,$22790.0,64,blue,3,5th,22secs,4:9:13.624AM,6:52:5.923AM,12.03,2250,
0685064,61,female,$14029.999999999998,43,green,1,9th,23secs,2:45:42.777AM,7:20:26.943AM,-4.46,3500,35003500350035003500
0685065,18,M,$1494.0,15,BLUE,5,2nd,24secs,11:22:46.525PM,7:18:25.687AM,12.17,3750,
0685066,14,M,$2786.0,48,BLUE,2,9th,30secs,3:10:46.905AM,12:20:23.630PM,-4.06,3500,3500350035003500350035003500350035003500
0685067,13,f,$1118.0,12,gReeN,9,5th,25secs,10:40:36.810PM,12:15:0.932PM,-7.87,1750,1750175017501750175017501750175017501750
0685068,69,m,$13317.0,62,BLUE,1,8th,0,10:10:24.106PM,10:57:14.560AM,3.3,2500,25002500250025002500
0685069,68,f,$15232.000000000002,29,yellow,6,5th,21secs,2:43:8.936AM,10:40:44.83AM,-5.32,1750,175017501750175017501750175017501750175017501750175017501750
0685070,45,M,$2385.0,28,reD,5,1st,27secs,1:17:15.570AM,12:55:11.164PM,-6.61,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0685071,57,f,$9462.0,27,gReeN,0,5th,28secs,8:47:57.599PM,9:21:28.739AM,7.17,1500,
0685072,8,M,$1040.0,33,reD,2,8th,27secs,4:7:19.689AM,11:51:9.405AM,-5.88,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0685073,67,f,$13668.0,18,blue,7,2nd,21secs,7:34:20.249PM,8:33:26.858AM,10.04,2500,250025002500250025002500250025002500250025002500250025002500
0685074,78,F,$10062.0,77,red,8,9th,21secs,3:43:37.248AM,5:28:10.693AM,8.42,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0685075,18,F,$2232.0,31,None,2,3rd,27secs,2:24:56.630AM,10:13:10.360AM,-12.48,3250,32503250325032503250
0685076,74,X,$5698.0,11,red,2,9th,26secs,4:35:24.354AM,10:58:43.596AM,-12.03,2750,2750275027502750275027502750275027502750
0685077,15,male,$4260.0,57,yellow,5,7th,29secs,2:46:33.902AM,8:20:24.522AM,-11.87,2000,2000200020002000200020002000200020002000
0685078,20,male,$1360.0,65,yellow,2,1st,24secs,10:55:55.827PM,10:26:21.411AM,-0.07,2250,22502250225022502250
0685079,45,female,$7830.0,34,blue,7,6th,23secs,2:52:5.323AM,6:41:51.598AM,9.34,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0685080,68,X,$14348.0,36,None,8,5th,29secs,3:44:23.504AM,6:27:3.305AM,-5.28,3500,35003500350035003500
0685081,19,m,$4731.0,11,reD,9,7th,29secs,8:40:2.348PM,9:34:17.504AM,-12.48,2000,
0685082,39,m,$6825.0,26,None,3,6th,28secs,9:19:5.623PM,10:24:5.495AM,9.3,1750,1750175017501750175017501750175017501750
0685083,78,M,$3198.0,28,green,4,4th,20secs,12:10:2.660PM,0,-9.07,3000,30003000300030003000
0685084,21,Male,$3507.0,77,reD,9,1st,0,8:55:55.489PM,8:53:24.831AM,-11.39,2500,
0685085,59,female,$3658.0,58,reD,8,3rd,20secs,10:43:59.508PM,8:36:49.760AM,-4.22,2500,2500250025002500250025002500250025002500
0685086,61,Female,$9211.0,71,reD,3,5th,22secs,9:8:5.889PM,7:5:2.554AM,-0.59,3250,325032503250325032503250325032503250325032503250325032503250
0685087,38,0,$3192.0,48,red,2,8th,30secs,2:3:38.497AM,11:45:18.257AM,4.33,3750,37503750375037503750
0685088,32,m,$9152.0,74,yellow,8,6th,29secs,11:47:24.814PM,6:10:50.352AM,5.77,1750,
0685089,54,m,$11880.000000000002,47,BLUE,5,5th,22secs,12:51:35.128PM,5:21:9.768AM,-4.37,2250,225022502250225022502250225022502250225022502250225022502250
0685090,77,Female,$21791.0,38,yellow,7,2nd,28secs,7:33:54.807PM,6:16:10.800AM,2.73,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0685091,45,male,$5265.0,66,yellow,6,1st,30secs,1:13:35.633AM,9:50:28.334AM,-6.12,1500,
0685092,32,Female,$4480.0,21,None,4,1st,28secs,2:46:13.747AM,12:25:28.10PM,-7.87,2500,250025002500250025002500250025002500250025002500250025002500
0685093,81,Male,$4860.0,21,reD,8,4th,26secs,9:32:39.132PM,5:18:20.6AM,4.76,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0685094,49,m,$8869.0,10,yellow,6,3rd,26secs,12:31:35.552PM,11:27:29.415AM,-8.17,1750,175017501750175017501750175017501750175017501750175017501750
0685095,51,F,$1071.0,14,reD,7,2nd,23secs,3:42:34.339AM,8:32:54.74AM,-1.27,1500,
0685096,8,Female,$1336.0,29,BLUE,7,2nd,28secs,12:53:26.473PM,7:54:33.831AM,-7.4,1750,175017501750175017501750175017501750175017501750175017501750
0685097,77,M,$8239.0,75,None,9,3rd,25secs,9:26:20.86PM,6:59:43.137AM,-3.57,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0685098,65,Female,$3704.9999999999995,70,blue,5,7th,25secs,12:0:39.685PM,6:31:59.662AM,8.26,3500,35003500350035003500
0685099,40,m,$7960.0,37,yellow,0,3rd,22secs,10:45:0.311PM,5:49:24.789AM,9.05,3500,35003500350035003500
0685100,0,X,$2256.0,31,red,8,9th,27secs,7:35:5.803PM,10:6:16.600AM,-10.36,1500,150015001500150015001500150015001500150015001500150015001500
0685101,29,male,$2465.0,55,BLUE,0,5th,27secs,9:37:3.574PM,8:52:16.400AM,10.12,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0685102,84,Male,$6636.0,74,red,2,3rd,25secs,10:37:48.651PM,5:2:25.31AM,0.94,3500,35003500350035003500
0685103,35,X,$10220.0,72,red,5,3rd,24secs,9:45:46.518PM,8:36:28.231AM,-8.12,2000,20002000200020002000
0685104,53,M,$12826.0,61,gReeN,5,2nd,23secs,9:33:47.445PM,8:19:18.945AM,12.39,3000,300030003000300030003000300030003000300030003000300030003000
0685105,13,F,$3146.0,36,red,5,3rd,21secs,2:54:13.320AM,11:10:32.264AM,-2.83,1750,175017501750175017501750175017501750175017501750175017501750
0685106,54,M,$1836.0000000000002,32,BLUE,5,4th,29secs,2:27:32.289AM,6:8:29.441AM,-10.93,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0685107,23,f,$2323.0,50,yellow,5,5th,26secs,10:27:21.712PM,11:48:56.639AM,1.3,3000,
0685108,56,m,$16688.0,14,green,6,7th,29secs,4:5:27.936AM,9:14:33.269AM,3.99,3000,
0685109,21,M,$693.0,75,blue,9,6th,28secs,2:22:14.825AM,11:51:45.421AM,-6.46,1750,1750175017501750175017501750175017501750
0685110,43,Female,$6192.0,58,red,4,7th,30secs,3:25:54.859AM,10:58:58.793AM,9.07,1750,175017501750175017501750175017501750175017501750175017501750
0685111,38,female,$7296.0,76,BLUE,2,6th,23secs,12:39:44.592PM,5:10:41.940AM,-2.42,2500,
0685112,26,X,$6682.0,23,green,8,7th,28secs,7:18:59.645PM,6:7:39.576AM,6.07,2500,2500250025002500250025002500250025002500
0685113,70,Female,$17150.0,13,None,6,1st,29secs,12:58:4.869PM,5:6:57.571AM,-7.79,3750,
0685114,41,male,$984.0,7,BLUE,4,3rd,24secs,12:0:21.6PM,9:28:45.335AM,-5.98,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0685115,89,Male,$15486.0,59,yellow,3,4th,26secs,7:43:15.482PM,8:40:3.319AM,-0.58,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0685116,83,m,$12201.0,59,reD,3,9th,25secs,3:44:27.105AM,8:15:51.821AM,-2.4,3250,
0685117,68,m,$5916.0,39,gReeN,0,5th,26secs,9:14:20.702PM,10:22:53.85AM,-7.38,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0685118,66,F,$4554.0,51,BLUE,6,8th,22secs,8:15:55.17PM,10:5:34.499AM,4.17,2000,2000200020002000200020002000200020002000
0685119,76,Female,$5548.0,71,None,0,2nd,24secs,2:54:47.887AM,9:27:49.976AM,-0.85,1750,
0685120,70,M,$10570.0,59,green,4,5th,29secs,8:23:11.312PM,12:42:48.976PM,11.14,1500,150015001500150015001500150015001500150015001500150015001500
0685121,38,Male,$10108.0,19,yellow,8,7th,30secs,9:30:38.710PM,12:28:45.720PM,-2.35,1500,
0685122,12,male,$2268.0,55,red,6,3rd,23secs,7:32:10.20PM,5:27:14.818AM,7.51,1750,
0685123,86,Female,$13416.0,6,yellow,8,5th,24secs,8:19:33.334PM,7:16:38.630AM,6.57,1500,15001500150015001500
0685124,19,Male,$3496.0,40,green,3,5th,24secs,3:30:33.661AM,12:42:21.480PM,4.53,1500,
0685125,62,male,$9486.0,75,gReeN,9,6th,27secs,9:44:26.346PM,12:48:16.259PM,7.05,1750,17501750175017501750
0685126,18,X,$4428.0,38,blue,0,7th,25secs,3:34:38.956AM,5:8:5.45AM,11.51,3500,
0685127,66,m,$2178.0,12,red,8,3rd,27secs,0,5:58:41.435AM,-5.41,2250,2250225022502250225022502250225022502250
0685128,74,Female,$14430.0,63,None,9,1st,26secs,10:49:54.934PM,12:23:58.982PM,-10.7,2000,200020002000200020002000200020002000200020002000200020002000
0685129,60,F,$4500.0,15,reD,8,5th,28secs,2:12:27.441AM,8:28:37.91AM,5.52,1500,1500150015001500150015001500150015001500
0685130,68,Female,$8432.0,9,gReeN,7,5th,25secs,10:14:1.16PM,9:59:5.944AM,12.03,2500,2500250025002500250025002500250025002500
0685131,66,F,$4686.0,68,red,1,6th,21secs,1:7:27.402AM,5:48:27.673AM,9.07,2250,225022502250225022502250225022502250225022502250225022502250
0685132,44,X,$6204.0,66,None,2,7th,25secs,2:34:10.742AM,8:9:25.276AM,11.43,1500,15001500150015001500
0685133,83,F,$4648.0,65,blue,4,5th,29secs,10:32:25.17PM,9:13:4.878AM,11.01,3000,30003000300030003000
0685134,45,m,$8865.0,26,gReeN,5,4th,29secs,9:58:19.871PM,6:3:27.246AM,8.73,2500,250025002500250025002500250025002500250025002500250025002500
0685135,31,F,$1271.0,5,yellow,8,6th,24secs,11:20:37.721PM,5:4:24.45AM,-0.29,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0685136,73,Male,$11242.0,57,yellow,7,6th,23secs,12:2:18.911PM,10:5:20.32AM,10.93,3500,
0685137,90,X,$19710.0,76,blue,0,7th,28secs,10:36:48.15PM,12:16:52.393PM,-0.07,2750,
0685138,8,M,$2352.0,12,gReeN,2,1st,21secs,11:24:6.447PM,12:36:18.318PM,-7.34,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0685139,54,Male,$5778.0,11,None,5,3rd,26secs,9:20:21.88PM,8:58:51.626AM,-10.11,3000,
0685140,33,Female,$4026.0,49,BLUE,6,8th,24secs,9:7:8.918PM,11:9:8.540AM,9.08,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0685141,57,F,$6954.0,11,BLUE,5,4th,23secs,12:48:36.788PM,12:1:14.189PM,-5.94,3250,325032503250325032503250325032503250325032503250325032503250
0685142,65,M,$18135.0,30,BLUE,4,4th,30secs,7:51:1.407PM,6:59:22.937AM,-11.14,3500,3500350035003500350035003500350035003500
0685143,47,Male,$10011.0,11,green,3,3rd,20secs,11:2:35.839PM,6:50:16.834AM,7.8,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0685144,24,Male,$5471.999999999999,31,BLUE,7,7th,20secs,12:46:6.623PM,6:16:41.817AM,11.23,2000,
0685145,24,male,$528.0,32,yellow,1,3rd,21secs,10:27:6.838PM,7:12:10.264AM,12.11,1750,175017501750175017501750175017501750175017501750175017501750
0685146,72,f,$16128.000000000002,74,blue,6,7th,22secs,9:25:41.582PM,5:43:26.569AM,-8.28,2000,
0685147,31,X,$7626.0,15,yellow,6,6th,23secs,7:41:17.923PM,9:57:21.305AM,4.58,3750,375037503750375037503750375037503750375037503750375037503750
0685148,74,Male,$17686.0,26,BLUE,0,8th,23secs,2:25:4.970AM,10:41:7.655AM,8.6,2000,20002000200020002000
0685149,12,M,$2136.0,59,reD,8,3rd,28secs,9:10:3.239PM,6:6:38.767AM,0.26,3000,
0685150,8,m,$1864.0,48,yellow,8,5th,25secs,8:38:4.54PM,6:16:53.415AM,-8.11,1500,1500150015001500150015001500150015001500
0685151,30,m,$5580.0,58,red,7,1st,24secs,8:9:40.275PM,5:22:11.30AM,-1.84,2250,2250225022502250225022502250225022502250
0685152,53,m,$12561.0,62,None,2,6th,24secs,1:8:12.300AM,7:56:11.605AM,1.68,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0685153,53,Male,$1325.0,39,gReeN,5,3rd,21secs,1:33:12.457AM,9:56:44.430AM,-2.24,3500,3500350035003500350035003500350035003500
0685154,66,m,$12870.0,33,green,3,8th,25secs,2:55:49.816AM,10:16:47.893AM,2.92,2750,2750275027502750275027502750275027502750
0685155,10,female,$2470.0,26,green,1,8th,20secs,2:42:9.537AM,5:9:47.392AM,-5.51,2250,22502250225022502250
0685156,83,male,$24651.0,30,blue,5,6th,27secs,2:4:32.358AM,5:46:57.927AM,-10.81,2000,20002000200020002000
0685157,75,Female,$6150.0,6,red,0,7th,27secs,7:58:22.472PM,8:44:26.861AM,1.57,3250,32503250325032503250
0685158,57,Male,$16530.0,24,blue,6,8th,23secs,4:28:6.130AM,6:34:23.677AM,3.67,1750,
0685159,34,Female,$4284.0,57,gReeN,6,4th,23secs,2:40:25.812AM,6:8:12.184AM,-10.81,3750,
0685160,48,Female,$8496.0,45,yellow,0,5th,28secs,1:32:2.405AM,11:37:17.607AM,-8.2,1750,1750175017501750175017501750175017501750
0685161,39,m,$1131.0,73,yellow,7,2nd,22secs,3:23:23.323AM,12:31:17.381PM,-1.5,2500,2500250025002500250025002500250025002500
0685162,40,male,$8640.0,64,yellow,0,2nd,23secs,10:53:6.971PM,8:29:7.535AM,-1.91,3750,375037503750375037503750375037503750375037503750375037503750
0685163,73,f,$3796.0,29,blue,4,6th,29secs,3:7:27.271AM,6:35:59.505AM,-9.84,1750,
0685164,82,m,$16154.0,6,green,6,2nd,22secs,10:25:14.338PM,6:3:22.507AM,-11.68,2500,250025002500250025002500250025002500250025002500250025002500
0685165,61,F,$4392.0,19,yellow,8,1st,27secs,12:47:34.832PM,11:40:29.598AM,-2.36,3750,
0685166,80,m,$8960.0,65,BLUE,8,5th,29secs,3:59:59.773AM,10:40:36.877AM,0,2250,2250225022502250225022502250225022502250
0685167,69,female,$8280.0,16,green,0,6th,22secs,3:55:37.813AM,0,11.81,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0685168,27,Female,$6264.0,53,reD,7,1st,20secs,2:25:11.418AM,12:52:3.376PM,5.32,2500,250025002500250025002500250025002500250025002500250025002500
0685169,34,female,$2924.0,38,blue,5,9th,23secs,10:42:40.280PM,9:58:14.902AM,9.57,3750,375037503750375037503750375037503750375037503750375037503750
0685170,22,m,$1562.0,66,gReeN,1,3rd,20secs,10:5:58.447PM,7:52:53.225AM,3.94,3000,30003000300030003000
0685171,84,Female,$6048.0,34,None,6,1st,20secs,11:48:17.949PM,8:57:54.859AM,9.49,2250,
0685172,86,F,$4644.0,54,red,4,5th,23secs,4:7:25.453AM,6:10:31.510AM,-3.67,2750,27502750275027502750
0685173,71,male,$1917.0000000000002,32,BLUE,3,2nd,24secs,7:22:6.459PM,10:26:8.670AM,6.6,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0685174,62,m,$17112.0,33,blue,4,5th,26secs,12:57:5.45PM,10:16:11.915AM,7.32,3750,
0685175,65,Male,$1365.0,11,green,5,9th,30secs,10:25:35.142PM,5:36:43.988AM,-10.72,3500,3500350035003500350035003500350035003500
0685176,56,male,$5936.0,43,red,0,6th,30secs,9:2:47.41PM,12:2:15.500PM,-11.74,3000,300030003000300030003000300030003000300030003000300030003000
0685177,83,male,$11039.0,20,red,3,8th,29secs,8:15:19.354PM,11:14:5.200AM,-0.16,3000,
0685178,81,Female,$14661.0,22,None,8,9th,25secs,2:57:41.475AM,10:16:26.493AM,-9.16,3750,0
0685179,59,M,$10325.0,60,red,4,7th,28secs,8:53:41.965PM,10:2:56.615AM,-3.82,3250,325032503250325032503250325032503250325032503250325032503250
0685180,11,f,$2959.0,22,gReeN,3,8th,29secs,10:56:18.358PM,6:14:20.738AM,1.51,2000,20002000200020002000
0685181,22,female,$4928.000000000001,5,None,1,7th,24secs,3:45:17.787AM,10:52:10.701AM,12.23,1500,1500150015001500150015001500150015001500
0685182,70,female,$9030.0,10,red,2,8th,25secs,2:40:2.971AM,10:36:37.265AM,-12.29,1500,
0685183,30,X,$5340.0,14,red,0,4th,28secs,9:28:4.245PM,8:35:38.631AM,2.57,3250,0
0685184,70,Female,$13020.0,63,red,5,9th,25secs,2:41:17.593AM,8:20:55.204AM,4.8,3750,37503750375037503750
0685185,24,M,$1320.0,40,None,9,7th,26secs,7:45:38.687PM,7:5:30.652AM,-1.0,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0685186,9,F,$1926.0,34,yellow,8,7th,21secs,4:21:4.305AM,7:19:10.786AM,-7.92,2750,
0685187,27,Male,$2349.0,61,gReeN,2,6th,23secs,4:26:37.344AM,8:0:6.685AM,-11.54,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0685188,76,f,$11780.0,68,gReeN,8,7th,23secs,2:17:32.178AM,9:38:23.552AM,3.11,2250,225022502250225022502250225022502250225022502250225022502250
0685189,11,F,$363.0,72,reD,4,5th,25secs,11:44:0.412PM,5:36:34.991AM,-7.53,1750,1750175017501750175017501750175017501750
0685190,25,X,$1525.0,31,BLUE,4,8th,22secs,12:25:7.486PM,11:29:49.653AM,10.27,1500,
0685191,57,X,$15845.999999999998,67,green,6,5th,27secs,8:47:57.340PM,12:0:18.688PM,9.7,1500,15001500150015001500
0685192,51,female,$1479.0,40,red,5,7th,26secs,11:3:18.907PM,6:35:56.316AM,3.42,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0685193,15,m,$4140.0,63,reD,6,1st,30secs,3:57:50.472AM,6:38:39.640AM,10.7,2750,
0685194,68,f,$6596.0,51,yellow,8,9th,23secs,2:8:51.431AM,7:24:34.914AM,10.97,3500,3500350035003500350035003500350035003500
0685195,81,Male,$19683.0,40,yellow,1,9th,30secs,10:42:33.403PM,8:54:23.737AM,7.03,2250,0
0685196,46,Male,$5152.000000000001,76,red,3,1st,25secs,2:0:47.157AM,5:37:0.743AM,-11.68,3250,
0685197,69,m,$11454.0,12,BLUE,0,7th,21secs,10:49:26.901PM,12:0:49.450PM,0.33,3750,37503750375037503750
0685198,89,F,$10413.0,9,green,3,1st,24secs,7:11:37.905PM,6:4:32.670AM,0.71,2750,275027502750275027502750275027502750275027502750275027502750
0685199,56,m,$7448.0,57,blue,2,1st,28secs,1:29:12.635AM,9:23:52.857AM,-1.78,1750,
